ID,NAME,z,ra,dec,x ,y,xc,yc,a,f1,f2,g1,g2,xs,ys
1034,abell2744_1813,3.1775,3.610037094,-30.38871847,72.25171439,180.2248656,-1.729572588,-0.08792439,0.174583443,1.541471149,-0.845686116,0.998273,1.182165457,73.98128698,180.31279
1036,abell2744_1819,3.2565,3.554607715,-30.38862656,244.3313074,179.9054187,-1.779731692,-0.737683011,0.179500471,0.482645006,0.264396495,0.606029049,0.528275007,246.1110391,180.6431017
1037,abell2744_1820,3.0133,3.621321962,-30.38837897,37.31439751,179.8225121,-1.622594499,-1.702266988,0.37017652,0.851761805,0.338537449,-0.427266824,-0.412318212,38.93699201,181.5247791
1038,abell2744_1821,0.4582,3.589883695,-30.38813403,134.1740053,180.1549854,-2.391269002,-2.271326344,0.341634928,0.281947581,0.193643342,-0.016731401,-0.126218066,136.5652743,182.4263118
1039,abell2744_1824,1.7587,3.579550469,-30.38844062,165.8282237,180.8825648,-2.825863637,-0.440582888,0.237066236,0.251838159,-1.404374378,1.888936709,-0.315841289,168.6540874,181.3231477
1041,abell2744_1826,1.6323,3.579745108,-30.38835328,167.5311254,179.5827828,-0.518541588,-2.054807751,0.192143531,-0.455549423,1.04671787,0.206646901,-0.659321188,168.0496669,181.6375906
1042,abell2744_1828,1.358,3.577128214,-30.38806796,172.4551999,180.1294938,-3.721025939,-2.534958827,0.414634528,0.692890761,0.611998692,0.306540393,-0.063174569,176.1762258,182.6644526
1043,abell2744_1830,0.3668,3.577599738,-30.38813494,172.8277767,180.5405998,-1.884162614,-1.882797895,0.270932291,0.048813623,0.224355166,0.425386816,0.045532823,174.7119393,182.4233977
1044,abell2744_1834,2.3308,3.58006,-30.38782715,162.9690091,182.7516106,-4.102854451,-0.780084634,0.271334538,0.809472549,-0.453189904,-0.471493918,1.228645201,167.0718636,183.5316952
1045,abell2744_1837,1.3576,3.576426875,-30.38780122,179.1180014,180.8540211,0.763770249,-2.770582748,0.299148812,-1.061852072,-0.346135239,0.721092074,-0.440780059,178.3542311,183.6246038
1046,abell2744_1839ep2,0.3218,3.573014555,-30.38725542,187.6788907,183.7809013,-1.272198777,-1.807827949,0.39463535,-0.095168729,0.026943317,-0.028917236,0.000399975,188.9510894,185.5887292
1047,abell2744_1840,1.3536,3.57686171,-30.38806228,175.8492798,180.7058802,-1.154551447,-1.978978772,0.146512486,-0.827866299,0.443882966,-0.010007555,0.537165594,177.0038312,182.684859
1048,abell2744_1843,0.3414,3.575628146,-30.38807313,179.3203017,181.0491781,-1.51424398,-1.596410208,0.173462582,-0.808959883,0.824092691,-2.852879009,0.804004307,180.8345456,182.6455883
1049,abell2744_1852,4.8432,3.609924188,-30.38783089,72.92380919,182.5733464,-1.407353771,-0.934821503,0.174155026,-1.158900351,-0.199009392,-1.596108951,-2.534659393,74.33116296,183.5081679
1052,abell2744_1864,1.0488,3.580074494,-30.38704819,165.2788279,184.04104,-1.748115097,-2.294904328,0.311729894,-0.14967898,0.259861287,-0.615927184,0.082666613,167.026943,186.3359443
1054,abell2744_1868,0.6714,3.605213085,-30.38743664,87.41447475,182.8626867,-1.546349431,-2.067976461,0.149930132,0.029186919,0.642376029,-0.431845341,0.301239685,88.96082418,184.9306632
1056,abell2744_1870,1.3642,3.591340325,-30.38700294,129.3502616,186.9434518,-2.691309046,0.445540405,0.54924259,-0.103635532,-0.57379602,0.376397576,0.024424719,132.0415707,186.4979113
1057,abell2744_1872,2.9609,3.564116571,-30.38642231,215.4914487,188.4070102,-1.092257099,-0.177468422,0.416606206,-0.197301873,-0.310658829,-0.335583051,0.348273588,216.5837058,188.5844787
1058,abell2744_1873,1.1421,3.583292544,-30.38748083,155.2789442,183.5415446,-1.754532521,-1.236978008,0.229756611,0.32547129,-1.103623879,1.462090694,0.10354797,157.0334767,184.7785226
1059,abell2744_1874,1.0464,3.608331693,-30.38675542,76.04645782,189.5361674,-3.229222101,2.155178319,0.507549852,0.213773877,-0.519251106,-0.199321024,0.550185209,79.27567992,187.3809891
1060,abell2744_1876,1.6496,3.606745717,-30.38735091,82.92661197,183.4256198,-1.274673229,-1.812681067,0.226700118,0.677755958,0.978758148,-0.813959727,1.006360615,84.2012852,185.2383008
1061,abell2744_1877,0.5804,3.57545672,-30.38734854,179.5235405,183.7380435,-1.843543979,-1.516017009,0.248981511,0.057124404,0.319137939,0.884389855,0.29200934,181.3670845,185.2540605
1063,abell2744_1883,0.3812,3.560166321,-30.38728105,227.9053295,184.2668155,-0.945074695,-1.223961002,0.339387747,0.356066045,-0.167270667,-0.005300397,0.142563528,228.8504042,185.4907765
1064,abell2744_1884,3.4759,3.596082533,-30.38710796,114.9773649,186.5318424,-2.337598263,0.413449572,0.154489653,0.458456909,-1.741248699,1.422762258,-0.779103415,117.3149632,186.1183929
1065,abell2744_1886,0.3617,3.567341176,-30.38693034,205.0940269,185.6357351,-1.475532243,-1.121325679,0.316901278,-0.06679182,-0.049236493,0.017253904,0.07553676,206.5695592,186.7570608
1066,abell2744_1889,0.7333,3.61726374,-30.38692935,49.88330508,185.0432754,-1.654537947,-1.70419763,0.322273809,-0.078143309,0.036390196,-0.085919308,0.162568695,51.53784302,186.7474731
1067,abell2744_1890,0.5775,3.573691912,-30.38693287,185.3950756,185.6573656,-1.452627845,-1.092713663,0.199775847,0.043755754,-0.531367591,0.70882587,0.742522163,186.8477034,186.7500793
1068,abell2744_1899,0.9443,3.594734682,-30.38690802,119.4931494,184.975179,-2.00741359,-1.863483847,0.343677842,-0.140832069,-0.383970428,0.390232205,0.243236963,121.500563,186.8386629
1069,abell2744_1902,0.394,3.567899767,-30.38687966,203.71692,184.7198052,-1.117992305,-2.219933803,0.164935285,-0.809922073,0.039316133,0.057520907,-0.42493081,204.8349123,186.939739
1070,abell2744_1903,2.7296,3.58532392,-30.38682549,149.7998014,185.9669285,-0.925352779,-1.170735522,0.175619993,-0.431505487,-1.303980073,1.127127547,0.867531311,150.7251541,187.1376641
1071,abell2744_1904,1.9996,3.581860443,-30.38667867,160.1290378,186.4783098,-1.351770507,-1.187986948,0.343658369,-1.034243319,-0.793730394,1.020820689,0.354329292,161.4808083,187.6662968
1074,abell2744_1917,4.3704,3.588575102,-30.38655318,139.0736646,186.5120711,-1.555074411,-1.605508338,0.292298168,0.39969002,0.015740993,0.247395285,0.054803991,140.628739,188.1175795
1075,abell2744_1919,3.924,3.558204194,-30.38656785,233.8523268,185.3197152,-1.09190902,-2.737320518,0.227348295,-0.438159573,0.546641034,-0.128171559,-0.56373714,234.9442359,188.0570357
1076,abell2744_1920ep2,0.3913,3.617767499,-30.38628197,48.78884987,186.4977344,-1.183896878,-2.579797596,0.216544698,-0.115817351,0.52545001,-0.652579503,-0.900222033,49.97274675,189.077532
1077,abell2744_1924,2.0552,3.598849285,-30.38638395,105.8090036,188.2491928,-2.913634178,-0.474504081,0.247389513,0.257037204,-0.872320503,0.302229663,1.147158171,108.7226378,188.7236969
1079,abell2744_1929ep2,0.3221,3.577520298,-30.38481273,173.6419848,192.5959033,-1.317298458,-1.787383695,0.264532446,-0.122499601,-0.125882926,0.026773861,-0.137849521,174.9592832,194.383287
1081,abell2744_1933,0.343,3.579515783,-30.38625454,167.4332167,187.8924096,-1.328875778,-1.300607887,0.324094304,-0.033815015,-0.228615782,-0.481963851,-0.339323619,168.7620925,189.1930175
1082,abell2744_1936,2.2506,3.599383458,-30.38614541,105.0478527,188.2800118,-2.01581446,-1.302193277,0.198522266,0.879815357,-0.062696811,1.178818143,0.024288471,107.0636672,189.5822051
1083,abell2744_1944,0.5572,3.566765066,-30.38606091,207.3998829,187.9225787,-0.959220344,-1.964185079,0.138891326,-0.623094851,0.019953623,-0.190703806,-1.252036963,208.3591033,189.8867638
1084,abell2744_1945,2.1896,3.579075539,-30.38596686,169.1701099,189.1480347,-0.959187789,-1.080590486,0.183079752,-1.711270302,-0.931539771,0.432883881,-0.794882613,170.1292977,190.2286252
1085,abell2744_1947ep2,3.4667,3.60336449,-30.38574501,94.90084585,189.6973142,0.200400332,-1.324301842,0.306718219,-0.361666428,-0.258012502,-1.37462192,0.672410291,94.70044552,191.021616
1086,abell2744_1950,1.3397,3.591118964,-30.38556579,133.0351651,190.1544777,0.306508688,-1.517214385,0.406982084,-0.311162982,-0.172642886,0.8975347,-0.136237048,132.7286564,191.6716921
1087,abell2744_1951,0.3404,3.554981352,-30.38533969,244.2775748,190.611811,-0.676174099,-1.864268302,0.409701829,-0.088821759,0.01103432,0.090190821,0.158036215,244.9537489,192.4760793
1088,abell2744_1953,0.5039,3.574711955,-30.38574088,182.3715932,189.0304551,-1.308765564,-2.011016922,0.210013681,-0.15778077,0.07585481,-0.677568418,-0.20678441,183.6803587,191.041472
1089,abell2744_1957,0.8318,3.589323246,-30.38570457,137.4961766,189.177892,-0.809084766,-1.994564386,0.182480161,-0.520146201,0.062494128,-0.140185857,-0.09612516,138.3052614,191.1724564
1090,abell2744_1962,0.7797,3.610254688,-30.38559928,71.8932857,190.6955851,-1.40965398,-0.846082875,0.223558325,-0.386457622,-0.217534783,0.14990836,0.655772956,73.30293968,191.541668
1091,abell2744_1967,0.3409,3.567703674,-30.38558722,203.8055824,190.226719,-1.638942638,-1.365703606,0.180060204,-0.221918525,-0.242465947,-0.550925747,-0.613369301,205.444525,191.5924226
1093,abell2744_1976,1.1751,3.613656236,-30.38504004,61.47013479,191.8768097,-1.268812265,-1.675391014,0.235332408,-0.036204788,-0.126763017,-0.317969971,-0.201852871,62.73894705,193.5522007
1094,abell2744_1979,1.1815,3.581658262,-30.38505591,160.3808296,191.4775342,-1.727947395,-2.030669652,0.353735971,0.048295531,0.131473392,-0.342099794,0.285203222,162.108777,193.5082038
1095,abell2744_1981ep2,0.405,3.570329729,-30.38499516,195.6266606,192.4215365,-1.662937237,-1.303302004,0.26754764,-0.051864821,0.048519545,0.023371755,-0.177364852,197.2895978,193.7248385
1097,abell2744_1987ep2,2.7197,3.607882089,-30.38512478,80.23811302,190.7284932,-0.432534339,-2.523089591,0.200797032,-0.711772218,0.721785906,0.528870163,-0.443917743,80.67064736,193.2515828
1100,abell2744_1993,0.7873,3.575403885,-30.38487147,178.6075914,193.7202274,-2.924220008,-0.451238535,0.195605094,0.205051831,-1.233692465,1.193320184,-2.061519533,181.5318114,194.1714659
1101,abell2744_1994,0.3754,3.582147423,-30.3849071,160.3584484,192.4097995,-0.231245145,-1.634147338,0.382080556,-0.551673844,0.014132317,0.450915884,0.168754638,160.5896936,194.0439468
1102,abell2744_1995,0.3811,3.611791122,-30.38453039,67.47542043,193.9807838,-1.055189313,-1.407683932,0.349347725,-0.097842853,-0.127408842,-0.065501276,-0.338370358,68.53060974,195.3884678
1103,abell2744_1999ep2,0.3612,3.581092039,-30.38446994,162.268448,194.2417634,-1.598784779,-1.375909685,0.421856102,0.100995105,-0.030918057,0.105956338,0.011751344,163.8672328,195.6176731
1104,abell2744_2000,1.413,3.612172567,-30.38477827,64.95732117,191.8381457,-2.388927403,-2.65765019,0.124933372,1.282031305,1.592333275,2.443766339,0.287589889,67.34624857,194.4957959
1108,abell2744_2008,2.4721,3.556619653,-30.3841675,238.6241324,194.6248374,-1.242891045,-2.072343374,0.368959809,0.791367889,-0.165371329,0.071713109,0.36366866,239.8670234,196.6971808
1109,abell2744_2010ep2,1.0935,3.60224959,-30.38433673,93.52038753,195.2247506,-4.641528522,-0.867259691,0.275405501,1.681605217,0.134697695,1.347471559,-0.065524755,98.16191605,196.0920103
1110,abell2744_2013,3.8415,3.562106431,-30.38442739,221.2298723,196.0222035,-1.597610155,0.257111905,0.154268671,-0.923726923,-1.573870182,-2.023070658,-0.803115524,222.8274824,195.7650916
1114,abell2744_2018,0.3916,3.589066164,-30.3837861,136.9475281,195.194767,-2.155769499,-2.884196763,0.432245871,-0.121794912,-0.055713903,0.02330171,0.108223831,139.1032976,198.0789638
1117,abell2744_2027,3.5548,3.564764138,-30.38259311,214.8853626,200.7615099,0.310347438,-1.608370364,0.630771448,-0.15488755,0.005674467,-0.030225881,-0.028850672,214.5750152,202.3698802
1118,abell2744_2029,0.4061,3.613065948,-30.3838833,62.79338534,196.5430907,-1.777622219,-1.173862395,0.43356445,-0.070174368,-0.134827929,0.240852739,-0.020026508,64.57100756,197.7169531
1120,abell2744_2032,0.796,3.587709812,-30.3840755,141.8438558,195.58014,-1.471688043,-1.4571915,0.191312693,0.294677793,0.040879012,-0.788748088,0.089201835,143.3155438,197.0373315
1121,abell2744_2034,1.8646,3.570201397,-30.38374196,197.5142892,196.3056092,-0.174382068,-1.930674816,0.232127056,-0.885581477,0.012835304,0.035850674,0.053003685,197.6886713,198.236284
1122,abell2744_2035,1.5018,3.587706707,-30.38364541,138.9551135,199.9121189,-4.370016644,1.326470992,0.411602203,-0.132507572,-0.46561239,0.677666974,-0.348181296,143.3251301,198.5856479
1123,abell2744_2038ep2,0.36,3.566467175,-30.38338896,207.7132313,199.0012,-1.572426791,-0.504403827,0.584218618,0.09708441,-0.113226077,-0.041526078,-0.62031354,209.285658,199.5056038
1124,abell2744_2043,0.3365,3.603078507,-30.3837948,93.84138966,196.8577203,-1.74596778,-1.184782143,0.181357456,-0.06248334,-0.676851449,-0.394395391,-0.790923795,95.58735744,198.0425025
1126,abell2744_2046,0.413,3.598659425,-30.38309813,107.5958984,198.4472654,-1.714781627,-2.105462554,0.309031752,-0.073755292,0.317427181,0.211918226,-0.076224602,109.31068,200.5527279
1127,abell2744_2047,1.139,3.598583002,-30.38286951,105.9629119,199.8670286,-3.584994707,-1.508737205,0.567999084,0.298347056,0.0605034,-0.366859231,0.388065501,109.5479066,201.3757658
1128,abell2744_2049ep2,2.2606,3.606437179,-30.38343442,85.26197207,199.2709701,0.105375672,-0.066857396,0.30287942,-0.477230527,-0.373772072,-0.009174547,-0.610022103,85.1565964,199.3378275
1129,abell2744_2051,0.4472,3.588616398,-30.38356916,139.0606303,197.6885425,-1.439398747,-1.171493358,0.161896785,-0.225347993,-0.058330599,-0.735244355,-0.816936941,140.5000291,198.8600359
1130,abell2744_2052,1.3441,3.597274615,-30.38343228,112.0253966,198.7683204,-1.58604491,-0.582040176,0.155229269,0.340754972,-1.771218673,0.444877023,0.646958288,113.6114415,199.3503606
1131,abell2744_2054,2.5245,3.61397009,-30.38332715,59.01162802,198.0560541,-2.750995283,-1.662280116,0.158189132,1.032703438,-0.176833201,0.878400772,0.980651316,61.7626233,199.7183342
1133,abell2744_2060,0.4139,3.570826983,-30.38293417,194.5323739,199.3965663,-1.213843186,-1.747976721,0.309423064,-0.201714422,0.001755613,0.028575629,-0.079189939,195.7462171,201.144543
1134,abell2744_2067,0.4757,3.579009992,-30.38304228,169.1005994,199.0141103,-1.232688633,-1.74297365,0.359369148,-0.031867376,-0.089714621,0.050787577,-0.369873769,170.3332881,200.7570839
1135,abell2744_2071,0.4963,3.567872627,-30.38252887,204.4578277,203.5595952,-0.463552285,0.957053004,0.49748606,0.126650223,-0.521316531,-0.257642383,-0.179364305,204.92138,202.6025422
1137,abell2744_2075,0.4553,3.585495627,-30.3829886,148.6842364,199.9482902,-1.507472456,-1.002129418,0.182156215,-0.113954706,-0.418380346,-0.067968597,0.461531843,150.1917089,200.9504196
1138,abell2744_2076ep2,1.0435,3.6108723,-30.38275676,69.99016795,201.3097027,-1.392330176,-0.464540393,0.152651505,0.059449716,-1.302280048,-0.654277538,-2.255122564,71.38249813,201.7742431
1139,abell2744_2077,0.4427,3.567345156,-30.38293099,205.1145977,200.0331992,-1.444679504,-1.121478978,0.233971638,-0.094642862,-0.650929267,-0.128967674,0.283840687,206.5592772,201.1546782
1140,abell2744_2078,3.1255,3.605389498,-30.38296374,86.97121241,199.9336735,-1.438688882,-1.09926792,0.176214138,0.102913541,-0.927894297,-2.003991201,1.779747427,88.40990129,201.0329414
1141,abell2744_2080,0.3655,3.576166441,-30.38278011,178.1285844,199.7659728,-1.035604793,-1.934508458,0.18019616,-0.315653024,0.006374687,0.142304566,-0.707389297,179.1641892,201.7004813
1142,abell2744_2085,0.7376,3.592864696,-30.38257074,126.0341855,200.9987567,-1.272248792,-1.454625205,0.19751251,-0.126878893,0.039716347,-0.278004579,-0.307458037,127.3064343,202.4533819
1143,abell2744_2089ep2,3.261,3.596737104,-30.38258626,113.5073962,201.3451843,-1.77296424,-1.051047104,0.149356874,0.765697988,-1.965963087,-1.049921143,1.135376793,115.2803604,202.3962314
1144,abell2744_2090,1.3396,3.592170604,-30.38175722,128.8757871,205.7340047,-0.585989411,0.351779321,0.371969492,-0.267928231,-0.553361248,-0.356633586,0.016188612,129.4617765,205.3822254
1146,abell2744_2109,0.996,3.59406466,-30.38163786,123.1985578,203.7758788,-0.380984008,-2.035525083,0.386830199,-0.204127346,0.103808996,0.407528243,-0.149225113,123.5795418,205.8114039
1150,abell2744_2114,0.7517,3.602601901,-30.38186872,96.02188133,204.1369481,-1.044440594,-0.839693391,0.163605783,-1.245270192,-0.901664907,-1.407348362,1.132284047,97.06632193,204.9766415
1151,abell2744_2117,1.8646,3.572149434,-30.38158534,189.4461983,205.6014451,-2.193547486,-0.39928543,0.349559944,-0.150126485,-0.747827675,-0.322786414,0.123719326,191.6397458,206.0007305
1152,abell2744_2122,0.7874,3.600940539,-30.38171237,101.2872004,203.762859,-0.938568227,-1.777491976,0.295841122,-0.73816946,0.572831288,-0.67248871,-0.989295085,102.2257686,205.540351
1153,abell2744_2125ep2,1.3451,3.607555271,-30.38135826,80.18071289,205.8928686,-1.502013417,-0.918386905,0.173989001,0.907333211,-0.152366108,1.455765543,-0.265323795,81.68272631,206.8112555
1155,abell2744_2129,3.3724,3.577846569,-30.3812146,171.380077,207.4110549,-2.566637291,0.074484678,0.278284564,-0.220637012,-0.888469749,-0.212643887,-1.119697065,173.9467143,207.3365702
1156,abell2744_2131,1.7602,3.573404859,-30.38077728,186.6684625,205.8685692,-1.072682385,-3.041503002,0.476599692,-0.076050222,0.415658623,-0.089843686,-0.435620313,187.7411449,208.9100722
1157,abell2744_2132,3.2893,3.562457966,-30.3811522,221.3634964,205.0083367,-0.374497822,-2.547591701,0.224981601,-0.555248691,0.435173639,0.354622682,2.183258084,221.7379942,207.5559284
1158,abell2744_2133,0.3961,3.588813581,-30.38136505,138.3116896,205.6698617,-1.575620434,-1.12491514,0.203133656,0.116373409,-0.189374599,-1.386398051,1.317896439,139.88731,206.7947768
1159,abell2744_2134,1.7679,3.572397749,-30.38135686,189.0365587,202.9637203,-1.832099935,-3.85958165,0.293703307,-0.179671746,0.311476317,-0.664003353,-0.15777304,190.8686586,206.8233019
1160,abell2744_2138,1.3367,3.606324797,-30.38006678,84.01968431,210.9904277,-1.483498738,-0.470935701,0.494979918,0.074343702,-0.083737805,-0.117711822,0.005955737,85.50318305,211.4613634
1161,abell2744_2139ep2,3.2527,3.563161697,-30.38063384,222.281214,205.6515585,2.728407446,-3.770854946,0.375783098,-0.635637696,0.103260965,-0.282131441,-0.010456555,219.5528065,209.4224135
1164,abell2744_2147ep2,0.3764,3.589331724,-30.38094767,136.9920163,206.7521784,-1.286062184,-1.545046272,0.233954501,-0.54957441,-0.058630912,0.276129659,-0.015025939,138.2780785,208.2972247
1165,abell2744_2149,1.3509,3.588874293,-30.3802709,138.1476088,207.6673816,-1.550973005,-3.066288613,0.331961578,0.362657349,-0.064603847,1.758986372,0.614676973,139.6985818,210.7336702
1166,abell2744_2150,0.3214,3.609483081,-30.38004887,73.03636177,210.4116618,-2.65824428,-1.112008697,0.52634544,0.08243848,-0.002831964,-0.009222653,-0.013856542,75.69460605,211.5236705
1170,abell2744_2158,0.5224,3.578909518,-30.380822,168.8116924,207.2954058,-1.833962495,-1.454646038,0.221228422,0.171783601,0.018034313,0.139046413,-0.237161431,170.6456549,208.7500518
1171,abell2744_2159,0.5282,3.564885404,-30.38064946,212.4828938,207.9599054,-1.716681352,-1.407158169,0.232426411,0.249092321,-0.26906497,0.557411941,0.644764566,214.1995751,209.3670636
1172,abell2744_2160,0.3497,3.579214673,-30.38018737,167.7678556,209.7618479,-1.930186281,-1.272913749,0.402440187,0.25373889,-0.145128784,0.105162423,-0.074569413,169.6980419,211.0347617
1173,abell2744_2163,0.4772,3.596685339,-30.38037551,113.8967432,209.0061987,-1.543465867,-1.348715724,0.296578082,0.043624183,-0.112378929,0.012194054,0.046851881,115.4402091,210.3549144
1174,abell2744_2164,0.3276,3.56254559,-30.38048996,220.0302672,208.7180526,-1.43604221,-1.221970824,0.276978763,-0.22825674,0.068024319,-0.353635905,-0.370754501,221.4663094,209.9400234
1175,abell2744_2167,2.4208,3.61037738,-30.38020845,71.25255604,209.7298589,-1.664792095,-1.218646549,0.271048093,-0.088866607,-0.098418134,-0.662482769,-0.65927415,72.91734813,210.9485055
1177,abell2744_2174ep2,0.7562,3.588571431,-30.38044869,139.1782508,208.9535636,-1.460942593,-1.140125314,0.253194013,-0.712475368,-0.096855973,-0.474225236,0.168415581,140.6391934,210.0936889
1179,abell2744_2176,2.4208,3.610291665,-30.38023344,72.71551005,208.963274,-0.468060961,-1.895339859,0.178256839,-1.832092251,0.309072466,-0.401470273,0.859995636,73.18357101,210.8586139
1180,abell2744_2180,1.8191,3.567958562,-30.38037091,202.7552699,209.3986409,-1.900310734,-0.972566658,0.209575506,-0.370309981,-1.587748198,0.455991514,0.271523899,204.6555807,210.3712075
1181,abell2744_2181,2.3218,3.58169021,-30.38020911,159.2667096,211.2762793,-2.743161379,0.319651248,0.158098881,0.424343344,-1.579877887,0.115022265,-1.930427246,162.0098709,210.956628
1182,abell2744_2184ep2,3.6542,3.566789112,-30.37984978,206.015494,210.4338338,-2.272273518,-1.812923931,0.529944784,-0.355242949,0.406776634,-0.435070192,-0.025337909,208.2877676,212.2467577
1183,abell2744_2185ep2,0.3283,3.58030501,-30.38012782,165.6539118,209.7652278,-0.657924564,-1.484004395,0.226632561,-0.937746141,-0.235171285,0.338268676,0.48491302,166.3118364,211.2492322
1184,abell2744_2187,0.9792,3.608173868,-30.37986352,79.30752397,210.9658773,-0.45291124,-1.225978709,0.633734536,0.650259748,-0.49822915,-0.646929653,0.42765156,79.76043521,212.191856
1185,abell2744_2190,0.5366,3.613359628,-30.37999637,61.93481804,210.0678636,-1.720489212,-1.641760227,0.167870885,0.198053968,0.171586265,0.722828958,-0.585144017,63.65530725,211.7096238
1186,abell2744_2192ep2,0.3407,3.594952466,-30.37974373,119.303352,211.765345,-1.518331263,-0.864623572,0.29072952,0.251626859,-0.3768415,-0.20249549,-0.645704032,120.8216833,212.6299686
1188,abell2744_2195,1.5396,3.570205381,-30.37998069,196.5051087,211.7404498,-1.172802732,-0.036358601,0.260740046,-0.981524096,-0.579823809,-0.935921543,-0.132930208,197.6779115,211.7768084
1189,abell2744_2196,1.7778,3.583415664,-30.3794691,157.582213,211.9719727,0.93100539,-1.648715402,0.383126198,-0.224319959,0.179766644,0.034390388,-0.148302887,156.6512076,213.6206881
1190,abell2744_2197,1.9918,3.573482908,-30.37963147,185.8143692,211.1951212,-1.684755504,-1.83985001,0.235258533,0.121396655,0.239007432,-0.09183902,-1.335186573,187.4991248,213.0349712
1191,abell2744_2199,0.593,3.569406674,-30.37945252,197.896959,212.4783932,-2.261708031,-1.199550639,0.44476657,0.064133554,-0.014608663,-0.063512499,-0.016743394,200.1586671,213.6779438
1192,abell2744_2204,1.7597,3.580900878,-30.37980192,162.7640164,210.4532054,-1.697284091,-1.9692976,0.195171268,-1.133910621,0.233807882,0.579161778,-0.542524602,164.4613005,212.422503
1194,abell2744_2208,3.1921,3.579427598,-30.37967652,168.3637896,211.6585351,-0.673051825,-1.215279422,0.155717547,-1.948403902,-0.64191815,0.592832508,-1.135694824,169.0368414,212.8738146
1195,abell2744_2212,0.6832,3.593801788,-30.37957615,122.9048648,211.0413261,-1.490392553,-2.192293885,0.188137536,0.443199784,-0.337175104,1.465955371,-0.150620622,124.3952574,213.23362
1197,abell2744_2214ep2,0.4388,3.574395524,-30.37950571,183.0420819,212.4837842,-1.622792024,-1.00415499,0.236067543,-0.223936988,-0.094756206,-0.666326186,-0.452240564,184.6648739,213.4879392
1199,abell2744_2219,2.5458,3.56667669,-30.37857359,207.9723085,214.8500408,-0.665293349,-1.990938912,0.244317861,-0.897404187,0.14613027,0.887776069,0.462917545,208.6376018,216.8409797
1200,abell2744_2222,1.7255,3.572513196,-30.37929491,188.9047571,213.4294902,-1.606099095,-0.816846791,0.182704095,0.43439803,-0.720485643,0.034189886,0.455491708,190.5108562,214.246337
1201,abell2744_2223,3.5617,3.570621397,-30.37918225,195.8598678,214.1605352,-0.526369934,-0.490799886,0.169347576,-1.237982324,-0.753263817,-1.335260382,0.465736256,196.3862377,214.6513351
1202,abell2744_2226,0.4957,3.592711441,-30.37914722,125.4724557,213.2837202,-2.308944424,-1.494352082,0.300663035,0.660676814,-0.094920219,0.582764466,0.488282731,127.7814002,214.7780723
1203,abell2744_2228ep2,2.3563,3.584447073,-30.3787249,152.3415115,214.3685023,-1.106450582,-1.931237927,0.460429463,0.073235482,0.056774019,1.224800853,-0.14066626,153.4479621,216.2997402
1205,abell2744_2238ep2,0.3237,3.572032652,-30.37896609,191.0124137,213.9527239,-0.990983047,-1.47722092,0.182231655,-0.397783906,0.344273749,0.225036815,-0.970124099,192.0033968,215.4299448
1206,abell2744_2239,0.4141,3.59017876,-30.37887761,134.3292713,214.1562421,-1.317797321,-1.593009826,0.242674997,-0.042109923,0.429593497,0.194327287,-0.001191053,135.6470686,215.7492519
1207,abell2744_2240ep2,2.0865,3.598607523,-30.37852351,108.635508,215.1782237,-0.834188258,-1.84311258,0.222913817,-0.690030313,0.302713989,-0.382396302,-0.372447514,109.4696963,217.0213363
1208,abell2744_2243,0.6676,3.597543433,-30.37826101,110.2753243,216.5302915,-2.49901207,-1.436473011,0.421143143,0.069028549,0.082290975,0.060331745,-0.590888846,112.7743364,217.9667645
1209,abell2744_2245ep2,0.3539,3.59552555,-30.37871163,117.0885892,215.3569331,-1.95289528,-0.988369856,0.240929514,0.255905343,-0.381902515,0.272322678,-0.254247952,119.0414845,216.3453029
1210,abell2744_2246,0.3465,3.593575402,-30.37863681,124.244871,215.3447477,-0.853173286,-1.270558574,0.249520219,-0.274132579,-0.268270778,0.077404143,-0.083427711,125.0980443,216.6153063
1211,abell2744_2249,1.3776,3.590923393,-30.37838806,133.4683465,216.288327,0.133996474,-1.223146673,0.430863015,-0.270036385,0.08057093,0.425295793,-0.173247879,133.3343501,217.5114737
1212,abell2744_2251,2.4422,3.565780226,-30.37824322,211.5939269,212.3430055,0.171979432,-5.686898382,0.312963127,0.115789566,0.933256868,0.34772805,0.522287916,211.4219475,218.0299039
1213,abell2744_2252,4.0848,3.592823637,-30.37843039,125.9755427,215.6474958,-1.457204925,-1.711108198,0.303462826,0.079352237,-0.147220386,-0.442333133,0.1480197,127.4327476,217.358604
1214,abell2744_2259,1.0328,3.604696942,-30.37819372,89.96895511,217.1361611,-0.588545769,-1.069228795,0.250172087,-0.666934602,-0.472872624,0.224081295,-1.056312419,90.55750088,218.2053899
1215,abell2744_2260ep2,0.6888,3.590899986,-30.3781537,130.709581,216.6042624,-2.697410927,-1.750910206,0.180550555,1.181619047,0.040669981,-0.468897262,0.144083357,133.4069919,218.3551726
1217,abell2744_2264,0.4194,3.567539694,-30.378071,204.6161751,216.9210073,-1.341444866,-1.729688689,0.242634782,-0.195842662,0.073109775,0.110211409,0.194108749,205.95762,218.650696
1218,abell2744_2267,0.4912,3.575806795,-30.37817686,178.9562566,216.446415,-1.325993946,-1.825667779,0.136007271,-0.665455886,-0.704683702,0.873310137,-0.503846017,180.2822506,218.2720828
