,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
560,abell2744_2158,1.5488,3.492285804,-30.37952642,159.9833297,f814w_w_f814w,1,1.0258,0.7421,0.2837,24.55504113,-1.656107551,-1.981110169,0.881047412,2.393010496,1.260463733,1.58819211,0,0,0,-0.008773082,0.024943866,0.013665964,-0.02307275,0.013274249,0.014900219,0.003612798,0.009343982,0.007995418,0.01278443,0,0,0,0.002105075,0.001171706,0.001083405,0.001546932,0.992194443,0.002446441,0.000935558,0.17269909,-8.024356729,4.796162859,4.75823703,-5.508755177,-0.00251166,0.000254826,0,0,0.00027714,0.000344386,0.438496149,-1.806509395,5.756636334,-0.024885488,0.048952174,0.081548039,0.031185258,-0.829516256,1.631739129,0.087307519,0.002619226,1.830483489,40,2573.002587,5264.644184,77.19007761,157.9393255,0
561,abell2744_2160,0.3668,3.50219592,-30.37977391,25.87350508,f814w_w_f814w,1,2.1467,2.3321,-0.1854,26.58287374,-1.438510166,-1.900341407,0.752093586,3.528831843,1.329806735,-0.133457638,0,0,0,0.006575756,0.019183478,0.000246031,0.005263574,0.15641843,0.129442747,0.024860834,0.090776928,0.055495528,0.073568659,0,0,0,0.009601332,0.005982121,0.007615307,0.012705279,0.239143997,0.003410893,0.012223526,0.200676822,1.384968783,14.86980189,11.95658701,34.56785304,0.002620382,0.018496044,0,0,0.000255357,0.000342819,0.598314941,-1.640593354,6.689227389,0.002918832,0.02614343,0.113696444,0.407450872,0.097294399,0.871447665,0.42301666,0.0126905,0.876862151,44,1547.095543,5234.718633,46.4128663,157.041559,0
564,abell2744_2180,1.3544,3.441095774,-30.37953247,30.0398733,f606w_w_f814w,1,0.9616,0.6495,0.3121,25.46812091,-3.251424912,-2.002151265,1.307884836,0.768165318,1.786810195,0.262289857,0,0,0,0.060363019,-0.000152041,0.019811485,0.022277957,0.046975833,0.035232705,0.025012436,0.020359803,0.065865701,0.027830131,0,0,0,0.004014097,0.003877438,0.005839504,0.011496326,1.309978582,0.040087252,0.011062958,0.153688446,9.38122733,-4.709232274,1.542272115,-7.092456548,0.006410067,-0.085086359,0,0,0.000178606,0.000308286,1.147428865,-0.681748191,5.122948191,0.000464281,-0.01136704,1.336241739,0.36876527,0.01547604,-0.378901317,1.386192559,0.041585777,0.379217241,45,7872.292553,5263.661165,236.1687766,157.9098349,0
566,abell2744_2182,3.0671,3.510807168,-30.37932423,34.35981919,f814w_w_f814w,1,1.8102,1.7026,0.1076,24.85983518,-1.646314355,2.057830787,0.52140495,5.348675794,2.606947119,-1.380085627,0,0,0,0.014354864,-0.010851201,0.005061909,-0.018437671,0.001634156,0.032602552,0.009439886,0.052653321,0.072613373,0.007656104,0,0,0,0.000736582,0.001151877,0.001206291,0.001550799,0.47117134,0.009708387,-0.014644436,0.344898359,196.7104915,-219.4040941,210.4357511,-226.0741291,-0.016448451,-0.023034192,1,0,0.000785612,0.000432349,-1.263092546,-0.395895402,11.49661196,-0.000415432,-0.007057966,0.323612884,-0.488147856,-0.013847741,-0.235265532,0.585673653,0.01757021,0.235672719,65,655.627364,5288.408916,19.66882092,158.6522675,0
568,abell2744_2193,0.3926,3.489670256,-30.37891443,34.37953095,f606w_w_f814w,1,2.1541,2.373,-0.2189,24.50133201,-2.938876583,-1.702939703,1.142665624,4.241664565,1.223207025,-0.543567786,0,0,0,0.013166287,0.004163041,0.004690559,0.003337045,0.031457107,0.149812311,0.003837863,0.029897044,0.006360968,0.021420824,0,0,0,0.002126738,0.003294766,0.004010575,0.004416026,0.351423683,0.008928423,0.003750043,0.435723851,242.4590406,172.8607536,75.47172565,48.77072044,0.004016827,0.002931893,0,0,0.000271859,0.000342014,0.464008123,-1.782980167,14.52412836,-0.000452695,0.004576039,0.297614101,0.125001432,-0.015089831,0.152534635,0.32279949,0.009683985,0.153279215,92,2843.75913,5338.12702,85.31277389,160.1438106,0
570,abell2744_2204,0.648,3.47399007,-30.37874929,22.56902169,f606w_w_f814w,1,1.23,1.2908,-0.0608,25.45123887,-2.121492201,-2.171991693,0.923070082,2.507706551,3.285563673,1.169176687,0,0,0,-0.002673274,-0.00148217,0.006454625,0.00239761,0.07796299,0.133120845,0.011720609,0.0287616,0.061049178,0.006002319,0,0,0,0.003651205,0.001403068,0.001391669,0.001546172,0.375264421,0.001890676,0.00045772,0.369696633,-7.629292813,6.198529061,165.1930058,-78.63135741,0.001953221,-0.005680381,1,0,0.00038744,0.000352358,-0.1889572,-1.961967543,12.32322109,-0.011018575,-0.00342206,0.063022524,0.015257346,-0.367285838,-0.114068658,0.064843081,0.001945292,0.384591401,65,4467.012267,5358.082621,134.010368,160.7424786,0
576,abell2744_2216,1.1294,3.495321228,-30.37875534,51.94424208,f606w_w_f814w,1,0.9092,0.8376,0.0716,25.0461749,-2.384014106,-3.408851173,1.542701453,0.82357387,1.844432238,1.467672972,0,0,0,0.01477178,-0.005147404,0.008597532,0.032234707,0.013461378,0.025800163,0.009631284,0.009198712,0.024544124,0.010126119,0,0,0,0.003463474,0.001466347,0.000873981,0.001203767,0.764644269,0.011684656,0.013543652,0.272809924,12.52216313,-6.975184471,24.77360143,-3.827977433,0.004167536,-0.001177507,0,0,0.000318621,0.000353057,0.20654348,-1.955465446,9.093664141,-0.005510407,-0.023838459,0.389488527,0.451455058,-0.183680244,-0.794615293,0.596249094,0.017887473,0.81556845,56,2258.752433,5357.112382,67.762573,160.7133714,0
578,abell2744_2225,3.0838,3.45791669,-30.37860609,92.56672374,f606w_w_f814w,1,1.5652,1.1254,0.4398,24.95060004,-1.900701646,-1.403704111,1.059072759,1.46318714,1.996023979,-1.231707775,0,0,0,-0.035212136,-0.001821412,-0.005496321,-0.028670355,0.02041484,0.026359558,0.007467848,0.010518101,0.023252623,0.007872177,0,0,0,0.004376169,0.002034172,0.001434737,0.00183036,1.127192148,-0.020354229,-0.015245883,0.204780852,-8.582514867,5.958211019,-15.20267296,62.98811985,-0.004409896,0.007145832,1,0,0.000455215,0.000339662,-0.592723022,-1.645906827,6.826028391,-0.009361587,0.011603059,-0.678474284,-0.508196115,-0.312052891,0.386768645,0.84769726,0.025430918,0.496957737,43,6130.975114,5375.17465,183.9292534,161.2552395,0
579,abell2744_2226,0.8944,3.501365658,-30.37882228,28.30403071,f606w_w_f814w,1,1.1668,1.7559,-0.5891,24.75241353,-2.110598252,-2.103232815,1.039633244,1.847433799,1.7438711,-0.536874009,0,0,0,0.024047106,0.015194381,0.002405196,0.025587447,0.025753919,0.021818362,0.007026671,0.012548402,0.017472198,0.009394695,0,0,0,0.001634522,0.00202243,0.001925089,0.001883945,0.480254103,0.013226151,0.020390914,0.218582771,12.67865329,3.865790363,3.259855755,-5.817208571,0.002977914,9.99E-05,0,0,0.000298526,0.000351396,0.328270443,-1.890796475,7.28609237,0.008415759,0.009997848,0.440871701,0.67969712,0.280525313,0.333261584,0.810158029,0.024304741,0.435611909,48,1633.01838,5348.93518,48.9905514,160.4680554,0
587,abell2744_2247,2.8505,3.484380633,-30.37874832,37.87879251,f606w_w_f814w,1,1.2099,0.6631,0.5468,25.7267742,-1.035334714,-2.013298006,0.871757706,2.820096267,1.504000054,-0.602849189,0,0,0,-0.04189786,-0.010987876,0.015020737,0.009483854,0.06548055,0.061956736,0.014817877,0.042191032,0.036293133,0.029573998,0,0,0,0.003305795,0.003337829,0.004060992,0.005427205,0.399908774,-0.013438562,-0.000752011,0.204403958,-44.1193085,-15.52341604,-12.32563769,4.072818537,-0.01709486,-0.000211569,0,0,0.000267568,0.000340747,0.489040337,-1.759216357,6.81346525,-0.043480036,-0.021223741,-0.447952051,-0.02506704,-1.44933454,-0.707458039,0.448652869,0.013459586,1.612782529,49,3391.352661,5358.131553,101.7405798,160.7439466,0
592,abell2744_2279,0.9422,3.447635237,-30.3781427,36.40345172,f814w_w_f814w,1,1.4947,1.9984,-0.5037,26.18355417,-1.112044374,-2.086702557,1.050226015,1.994368923,2.07524343,1.138657975,0,0,0,-0.012700533,0.004773147,0.000322819,-0.004485471,0.073715989,0.10419755,0.019490612,0.040005181,0.063443159,0.019394819,0,0,0,0.007937632,0.0047695,0.004026197,0.004668011,0.279682064,-0.006188857,0.000143838,0.243380326,-21.13707357,5.410804728,45.24631714,-8.866120301,-0.000488107,-0.004603536,0,0,0.000315837,0.00035475,0.233786745,-1.94354716,8.112677549,-0.006834495,0.009402457,-0.206295232,0.004794612,-0.227816512,0.313415218,0.206350941,0.006190528,0.387465433,48,7195.353984,5430.599663,215.8606195,162.9179899,0
593,abell2744_2280,0.8745,3.483852592,-30.37804543,28.76698922,f606w_w_f814w,1,1.1471,1.3833,-0.2362,25.25976108,-1.495274817,-1.19458785,0.51570542,7.64973157,1.319551756,0.650634363,0,0,0,0.005376351,-0.003572153,-0.001827289,-0.019406091,0.054708837,0.119455664,0.009913104,0.08913248,0.024103746,0.028124594,0,0,0,0.00185454,0.001704451,0.002082422,0.002841576,0.367616887,0.001774531,-0.011489122,0.317548862,-9.888403075,76.31822461,41.65211543,-47.32544522,0.000434298,-9.38E-05,0,0,0.000293386,0.000346715,0.336299761,-1.885439961,10.58496207,0.005429109,0.004344816,0.059151029,-0.382970747,0.1809703,0.144827186,0.387511854,0.011625356,0.231786892,70,3446.009807,5442.484093,103.3802942,163.2745228,0
596,abell2744_2301,3.0719,3.450946462,-30.37786357,40.51091468,f606w_w_f814w,1,2.0721,1.7358,0.3363,25.22748937,-1.544717274,-1.096278643,0.65141345,5.129793725,1.408314742,1.153762519,0,0,0,0.006386577,-0.006850092,-0.015252291,0.004471613,0.040001438,0.044109261,0.01035149,0.053581358,0.024036988,0.0235445,0,0,0,0.002889405,0.002125584,0.001923504,0.002202632,0.759525558,-0.004432857,-0.001189239,0.254922036,24.87813783,7.296294016,-7.824976111,61.27115937,-0.000210489,0.010184642,0,0,0.000341674,0.000354118,0.072375507,-1.993123018,8.497401205,0.026071725,-0.012510944,-0.147761889,-0.039641305,0.869057493,-0.417031468,0.152986957,0.004589609,0.963937846,60,6852.571583,5464.164158,205.5771475,163.9249247,0
598,abell2744_2304,0.8155,3.478334419,-30.37758861,62.40318023,f606w_w_f814w,1,1.1514,1.1587,-0.0073,24.66967911,-1.998470218,-1.602122587,0.949014532,3.382973669,1.131841751,-1.755414942,0,0,0,0.000465769,0.007085915,0.006370521,-0.007327735,0.024076982,0.025564278,0.004955563,0.017842383,0.008888915,0.03249323,0,0,0,0.001657449,0.001118717,0.001107311,0.001626778,0.726249851,0.003418145,-0.00012091,0.2433757,-17.50515062,-5.568409793,-5.4492812,-54.47942932,-0.003265451,-0.00536953,0,0,0.000283279,0.000345361,0.39990672,-1.838046855,8.112523343,-0.009322896,0.01429274,0.113938171,-0.004030321,-0.310763215,0.476424671,0.114009431,0.003420283,0.568818287,55,4017.26828,5497.347529,120.5180484,164.9204259,0
599,abell2744_2309,2.7003,3.455005416,-30.37785867,74.45501956,f606w_w_f814w,1,1.1613,0.6686,0.4927,25.45969848,-2.381804885,-2.306486186,0.523185872,3.42064487,1.604921638,0.269979307,0,0,0,0.042673085,0.007609359,0.008005378,0.02461348,0.029360573,0.029616263,0.005858773,0.023137487,0.020310226,0.014963436,0,0,0,0.002099989,0.001162864,0.000591675,0.000825875,1.076246985,0.025339232,0.016111419,0.18885278,19.82419913,7.03817292,3.01963458,16.11407344,0.002970128,0.010661348,0,0,0.000296118,0.000348397,0.327324609,-1.891401588,6.295092678,0.009328475,-0.000892701,0.844641053,0.537047311,0.310949167,-0.029756714,1.000918739,0.030027562,0.312369727,42,6432.373857,5464.823212,192.9712157,163.9446964,0
601,abell2744_2326,2.3082,3.435898509,-30.37754688,67.87260155,f606w_w_f814w,1,1.0527,0.5357,0.517,25.63630391,-1.870801695,-1.325227873,0.755326706,2.398405121,1.975134452,-1.632435191,0,0,0,-0.013851186,6.75E-05,0.023148481,-0.032558215,0.040295154,0.059585039,0.010196049,0.022647419,0.032466371,0.013209733,0,0,0,0.009214444,0.003012686,0.001852917,0.002189077,0.538563638,0.004648648,-0.016245376,0.205693028,-9.809895274,12.7842763,6.346537052,-15.67828657,6.43E-05,0.002300145,0,0,0.000297391,0.000347588,0.313831334,-1.900239333,6.856434251,-0.041648314,0.016380304,0.154954918,-0.54151252,-1.388277129,0.546010136,0.563246692,0.016897401,1.491791022,45,8410.404203,5501.771138,252.3121261,165.0531342,0
604,abell2744_2339,0.6389,3.466876383,-30.37742139,132.0491911,f606w_w_f814w,1,1.3861,1.4461,-0.06,23.93657616,-1.67794591,-1.96494049,0.512274509,5.502769032,2.499641896,0.160112272,0,0,0,-0.002932368,-0.001204375,0.001834049,0.014756979,0.022337321,0.003785561,0.002321811,0.013003878,0.009801114,0.001885143,0,0,0,0.000340066,0.000319725,0.000340428,0.000752079,2.203532227,-0.000549159,0.006776302,0.335690447,55.9946939,17.56868115,7.548105083,-1.096143894,0.001399604,-0.000235679,0,0,0.00026059,0.00034225,0.552904454,-1.692324038,11.18968158,-0.004217258,-0.009185053,-0.018305311,0.225876731,-0.140575266,-0.306168428,0.226617259,0.006798518,0.33689837,79,5203.450999,5517.418031,156.10353,165.5225409,0
605,abell2744_2344,0.3483,3.470279605,-30.37754411,35.67062598,f606w_w_f814w,1,1.8103,1.6346,0.1757,25.61457655,-1.841822753,-1.107901483,1.076369517,1.83338861,1.707710758,0.412919242,0,0,0,0.005767945,0.002578991,-0.003454616,-0.024796809,0.052697308,0.038875783,0.011923262,0.022588473,0.031316372,0.017037443,0,0,0,0.004124182,0.00278549,0.003182366,0.004595642,0.363208912,0.001156665,-0.011108909,0.211867716,34.23541745,3.202453162,3.103237781,-7.461554107,0.004919921,-0.004692833,0,0,0.000283325,0.000350295,0.429137674,-1.812532834,7.062257216,0.008065897,0.016266891,0.03855549,-0.370296974,0.268863224,0.54222969,0.372298771,0.011168963,0.605227618,47,4851.134852,5502.702882,145.5340456,165.0810865,0
608,abell2744_2355,0.3444,3.44981345,-30.37744878,58.05414894,f606w_w_f814w,1,1.7719,1.7799,-0.008,25.28961377,-1.343142609,-1.216863422,0.786098842,2.62598902,1.825564344,-0.341454586,0,0,0,0.011037999,-0.004637579,-0.004907725,0.01152214,0.042283559,0.029783596,0.006675039,0.017345019,0.020218556,0.008709795,0,0,0,0.002256337,0.001772233,0.002482138,0.004280619,0.356243444,0.003065137,0.00344228,0.201157553,11.0164722,-3.002661724,5.860455624,8.934476744,0.00287146,0.003622941,0,0,0.000284705,0.000346248,0.394569882,-1.842958558,6.705251763,0.012880587,-0.012717439,0.102171226,0.114742675,0.429352895,-0.423914628,0.15363867,0.00460916,0.603363506,45,6969.875935,5513.915626,209.0962781,165.4174688,0
616,abell2744_2403,1.2818,3.486890932,-30.37647671,34.25547006,f606w_w_f814w,1,1.0487,1.0005,0.0482,25.70837051,-1.124324399,-4.176165195,1.002748326,1.913685098,4.590844208,-1.318769366,0,0,0,0.000951066,0.002745008,0.001681782,0.014107899,0.053418025,0.126426925,0.015168533,0.024126175,0.098994316,0.004710012,0,0,0,0.003625807,0.001007985,0.000525116,0.001316978,0.395127575,0.001316424,0.008426454,0.400785652,-108.7995653,116.9077007,-86.87309664,-135.6101888,-0.003508297,0.000103727,1,0,0.000328649,0.000351183,0.133834141,-1.97986428,13.35952174,-0.00204714,-0.002936437,0.043880798,0.280881787,-0.068238007,-0.097881235,0.284288767,0.008528663,0.119319578,77,3131.449208,5630.693188,93.94347624,168.9207956,0
617,abell2744_2406,1.2349,3.497015249,-30.37669123,40.37853055,f606w_w_f814w,1,1.0679,1.1496,-0.0817,24.87334506,0.239945994,-1.213792052,1.416077383,1.570982288,1.396650773,0.640663013,0,0,0,-0.022846703,-0.002738636,-0.013791325,-0.000224794,0.030696582,0.031793535,0.010170738,0.017155094,0.018572813,0.020874549,0,0,0,0.001611571,0.001336372,0.001357962,0.001966241,0.74170847,-0.018319014,-0.001481715,0.287277648,-37.27863267,34.19814153,1.36022045,83.09376787,-0.00225305,0.008766551,0,0,0.000300411,0.000351871,0.318392968,-1.896891481,9.575921608,0.009263636,-0.003995556,-0.610633795,-0.049390487,0.308787861,-0.133185215,0.612627988,0.01837884,0.336285957,62,2083.33286,5604.767675,62.49998579,168.1430302,0
620,abell2744_2412,1.9141,3.473608632,-30.37660745,138.6265143,f606w_w_f814w,1,0.9699,0.465,0.5049,24.51155869,-2.849754417,-1.073481143,1.053100942,1.324880822,2.35321593,-0.61660615,0,0,0,0.015737792,0.007320112,0.004953775,-0.008965877,0.016297563,0.009478195,0.004115547,0.00521004,0.015337629,0.003437786,0,0,0,0.001298005,0.0013132,0.001018429,0.001354374,2.623392442,0.010345784,-0.000822882,0.215100429,57.72839258,-26.94697283,14.49079549,-28.95198478,0.004391012,-0.007444724,0,0,0.000339949,0.000355492,0.090469333,-1.989745331,7.170014306,0.000438233,0.015463106,0.344859455,-0.027429414,0.014607778,0.515436871,0.345948574,0.010378457,0.515643826,44,4506.501202,5615.102567,135.1950361,168.453077,0
621,abell2744_2418,4.4126,3.501019401,-30.37626493,42.27803343,f814w_w_f814w,1,3.9333,4.714,-0.7807,25.48750423,-1.678395738,-1.819778957,2.545563175,0.125791919,2.515369543,-1.401542284,0,0,0,0.032884745,-8.65E-05,-0.001179514,0.018788449,0.037790775,0.058996395,0.006690197,0.003141786,0.088062335,0.01398605,0,0,0,0.002447794,0.00296509,0.006220454,0.010041009,0.407063067,0.015852615,0.009350957,0.240423466,29.38269438,79.99880437,-15.21177917,109.7519459,0.006671816,-0.031805424,1,0,0.000298395,0.000352323,0.334472586,-1.886743608,8.014115535,0.018211644,-0.009524027,0.528420507,0.311698569,0.607054796,-0.317467563,0.613501614,0.018405048,0.685055603,81,1668.791222,5655.825379,50.06373667,169.6747614,0
622,abell2744_2420,2.3398,3.499746666,-30.37654386,27.67983027,f814w_w_f814w,1,1.0435,0.3288,0.7147,26.34547736,-1.875279568,-1.489650723,0.752076278,1.802902535,2.982847288,-1.539474295,0,0,0,-0.04139089,-0.030933266,0.014850446,-0.057507497,0.045352077,0.089620641,0.018220067,0.030895021,0.094869584,0.009172183,0,0,0,0.007161382,0.001927997,0.001066206,0.002612854,0.707360637,-0.013270222,-0.044220382,0.201138673,-5.939086114,-20.05770303,-9.630432317,-3.16144491,-0.011567861,-0.041445571,1,0,0.000478513,0.00033825,-0.70640589,-1.49803517,6.704622431,-0.042971114,-0.017646151,-0.442340736,-1.474012728,-1.43237046,-0.588205026,1.538953816,0.046168614,1.548441244,34,1800.55912,5622.386069,54.01677359,168.6715821,0
626,abell2744_2438,0.5716,3.462925622,-30.37624057,29.22633426,f814w_w_f814w,1,2.3556,2.642,-0.2864,25.74520187,-1.857831329,-1.781195597,0.808358791,4.361551066,1.518498376,-0.908686409,0,0,0,0.001789469,0.003501829,-0.004405456,0.006785464,0.090317394,0.096393693,0.013967744,0.058361541,0.032385812,0.024809847,0,0,0,0.002847483,0.002811125,0.002802596,0.002652291,0.410759074,-0.001307994,0.005143647,0.281637641,101.7419455,24.56207444,3.712355491,0.808377382,0.00698623,0.000119941,0,0,0.000323608,0.000355469,0.189301568,-1.961700462,9.387921351,0.007502919,0.001860011,-0.043599786,0.171454885,0.250097288,0.062000374,0.176911613,0.005307348,0.257667809,60,5612.46426,5659.089591,168.3739278,169.7726877,0
627,abell2744_2446,1.3177,3.459240643,-30.37652037,23.42811807,f814w_w_f814w,1,0.928,1.1341,-0.2061,26.85151708,-1.886517251,-1.753413116,1.327338346,1.228159335,1.647995526,0.117034068,0,0,0,-0.010594689,-0.010569998,0.006057593,0.047094495,0.133128783,0.072297337,0.036541191,0.045012219,0.088241378,0.050056878,0,0,0,0.009806189,0.006824544,0.009019139,0.012418479,0.314141532,-0.002268548,0.018262249,0.202198666,1.547518735,2.143742435,1.852551328,25.78074172,0.002013193,0.008991508,0,0,0.000270559,0.000345924,0.497416662,-1.750503165,6.739955519,-0.014383733,-0.039402245,-0.075618268,0.608741624,-0.479457782,-1.313408152,0.613420318,0.01840261,1.398184801,43,5993.94879,5625.476591,179.8184637,168.7642977,0
630,abell2744_2451,0.3771,3.468709012,-30.37621782,43.84934068,f606w_w_f814w,1,1.4275,1.026,0.4015,25.41890177,-1.061524936,-1.569929584,1.115725273,3.946799031,1,1.059863489,0,0,0,-0.004428198,0.012677508,0.006562326,0.002195258,0.07898193,0.089355776,0.016862681,0.050020489,1.34E-09,3.832274491,0,0,0,0.003372468,0.002383654,0.002296105,0.003612205,0.510826235,0.001067064,0.007436383,0.293260062,9.639496089,38.47703911,9.628168515,53.91184135,-7.97E-05,0.005060754,0,0,0.000417834,0.000492104,0.350824433,-1.838111411,9.775335384,-0.012057589,0.017918633,0.035568801,0.247879445,-0.401919621,0.597287779,0.250418368,0.007512551,0.719925046,65,5013.736622,5661.853251,150.4120987,169.8555975,0
632,abell2744_2453,0.3717,3.485920642,-30.3762112,31.27950305,f814w_w_f814w,1,1.5518,1.5955,-0.0437,26.10443495,-2.105073933,-1.860062817,0.872686112,3.524405978,2.014455857,1.631944528,0,0,0,-0.026725412,-0.000722172,0.007111095,0.008908539,0.01646766,0.169805872,0.01809183,0.067351003,0.059034472,0.022359585,0,0,0,0.017174324,0.006470443,0.008321877,0.002362506,0.290755299,-0.009807159,0.004093183,0.301908059,-143.541815,1.32547435,108.2497957,-88.13868378,-0.00623975,-0.001712413,0,0,0.000254399,0.000338287,0.578513552,-1.663686672,10.06360198,-0.024029348,-0.005537528,-0.326905288,0.136439446,-0.800978258,-0.184584262,0.3542355,0.010627065,0.821971727,67,3231.895382,5662.56682,96.95686145,169.8770046,0
635,abell2744_2456,0.3404,3.460555718,-30.37613184,46.5564531,f606w_w_f814w,1,1.614,1.1185,0.4955,25.39945395,-1.871534931,-1.971113156,0.86320708,2.400725408,1.938593327,-1.25643923,0,0,0,0.045178777,0.001006104,0.009002986,0.004817939,0.038384426,0.063812725,0.011892437,0.027002309,0.036225028,0.013493617,0,0,0,0.003866119,0.002726467,0.002617601,0.003066098,0.509820462,0.027090882,0.002912021,0.208091013,26.96983872,19.81060935,-33.82986949,67.45395448,0.00763884,0.014107137,1,0,0.000378809,0.000352228,-0.144583011,-1.976969029,6.936367099,0.009084909,-0.000899813,0.903029388,0.097067374,0.302830309,-0.029993781,0.908231331,0.02724694,0.304312049,49,5857.811124,5672.114775,175.7343337,170.1634432,0
636,abell2744_2457,2.711,3.434365693,-30.37615971,48.52687239,f606w_w_f814w,1,1.265,0.752,0.513,25.82242909,-1.27651354,-0.722995005,1.083569201,1.435603536,2.049735589,-1.38318838,0,0,0,-0.058299839,-0.005376534,0.015632212,-0.038816839,0.032923915,0.057970781,0.015302358,0.021231803,0.049773767,0.015404674,0,0,0,0.005259317,0.003509264,0.002510521,0.002801302,0.287880921,-0.021333814,-0.022096686,0.210029535,-26.10708895,1.959752374,26.76711478,-122.3446061,-0.011557372,-0.015701265,0,0,0.000262679,0.000339678,0.520398899,-1.727969992,7.000984484,-0.052598237,0.011343619,-0.711127118,-0.736556216,-1.753274561,0.378120624,1.023824612,0.030714738,1.793584928,46,8569.146086,5668.178569,257.0743826,170.0453571,0
637,abell2744_2463,4.2471,3.50107171,-30.37610132,33.49836967,f814w_w_f814w,1,4.5089,5.0878,-0.5789,25.97005746,-1.586170344,-1.753771955,1.096154094,1.972935151,1.866830996,1.584817746,0,0,0,-0.025528132,0.003314027,-0.005626537,-0.015145801,0.064335965,0.045028846,0.021034064,0.03930738,0.058346772,0.020035344,0,0,0,0.009032067,0.004077717,0.004464434,0.00406052,0.282168561,-0.015577335,-0.005915887,0.231434539,-59.25068933,-16.88673437,-61.57419953,-25.51505855,-0.015670561,0.00395331,1,0,0.000367936,0.000357821,-0.054967171,-1.995390214,7.714484642,-0.004324261,0.012543941,-0.519244488,-0.197196222,-0.144142018,0.418131375,0.555428833,0.016662865,0.442279061,51,1663.371252,5675.456482,49.90113757,170.2636945,0
640,abell2744_2475,2.0183,3.432655475,-30.3760212,86.60502977,f606w_w_f814w,1,0.8765,0.2944,0.5821,25.32435465,-0.932476558,-1.412262502,1.390638574,0.992168602,1.600778916,-0.378242612,0,0,0,-0.026618371,-0.013062416,-0.006403109,0.011736156,0.028001155,0.021138446,0.009609784,0.010084364,0.022866528,0.014885949,0,0,0,0.00274574,0.001860473,0.002542583,0.004100191,0.45704355,-0.01651074,-0.00066313,0.21254615,-66.89185784,2.321975816,-16.84574226,13.3867856,-0.012679039,0.007486269,0,0,0.000312239,0.000347057,0.212420539,-1.953696715,7.084871679,-0.003704521,-0.025461702,-0.550358004,-0.022104341,-0.12348404,-0.848723391,0.55080172,0.016524052,0.857659432,45,8746.203299,5684.739265,262.386099,170.542178,0
645,abell2744_2484,0.5702,3.46277222,-30.3758194,22.22816646,f606w_w_f814w,1,2.6672,2.9485,-0.2813,25.32918991,-1.069980163,-1.863346137,1.174882949,2.888304001,1.138346578,0.309024583,0,0,0,-0.004064612,-0.001321024,0.00375831,-0.007482387,0.051221775,0.050988745,0.011618924,0.037052977,0.020269091,0.064956061,0,0,0,0.002171524,0.002020997,0.002915522,0.003278949,0.380241105,-0.000153151,-0.004401705,0.291306528,50.73571697,-33.43533158,-3.59612528,-43.34363018,0.001735696,-0.004296742,0,0,0.000309147,0.000354861,0.278254684,-1.919386048,9.710217616,-0.007669771,0.001759658,-0.005105031,-0.146723511,-0.255659048,0.058655278,0.146812296,0.004404369,0.262301335,60,5628.350399,5709.627662,168.850512,171.2888299,0
646,abell2744_2487,0.9663,3.50413527,-30.3758053,40.24093972,f606w_w_f814w,1,0.9833,1.1169,-0.1336,25.42479121,-2.022415004,-1.411171399,0.726703204,2.677206992,1.625525281,1.361930823,0,0,0,0.058406381,-0.002913928,0.006769593,-0.012596349,0.026790254,0.0379909,0.008213181,0.021087145,0.021411876,0.011346645,0,0,0,0.003155046,0.002180688,0.002005798,0.002761678,0.340404697,0.032587987,-0.007755138,0.183044622,20.47683046,3.711180259,1.18804768,0.374375445,0.009453008,0.000570172,0,0,0.000276161,0.000348722,0.471375837,-1.776675358,6.101487406,0.019048801,0.001927283,1.086266237,-0.25850461,0.634960042,0.064242773,1.116601527,0.033498046,0.638201683,42,1346.205162,5710.893597,40.38615486,171.3268079,0
651,abell2744_2509,0.392,3.502374422,-30.37540568,30.01768423,f606w_w_f814w,1,2.0317,2.1596,-0.1279,24.64433927,-2.723511163,-1.795566645,0.911576043,3.425274264,1,-0.822258192,0,0,0,0.020362355,0.006459256,0.002709039,0.001869587,0.041442293,0.043202623,0.008940291,0.02084183,3.87E-10,0.155728584,0,0,0,0.00287632,0.002064039,0.002324215,0.003462576,0.281235453,0.011535697,0.004164421,0.229166676,39.89527979,16.65276746,3.032871875,9.402514176,0.00580164,0.003365902,0,0,0.000253872,0.00034195,0.605093122,-1.632642073,7.638889194,0.006117619,0.00875409,0.38452322,0.138814048,0.203920642,0.291802999,0.408812239,0.012264367,0.35599525,52,1528.486613,5758.897967,45.8545984,172.766939,0
