catalog,src_id,img_id,ra_deg,dec_deg,theta_x_arcsec,theta_y_arcsec,z,z_type,z_err,pos_err_arcsec,notes
Furtak2023,290,290.1,3.628305,-30.451765,124.057811,-185.870178,,unknown,,,from_vizier
Furtak2023,291,291.1,3.634366,-30.451725,142.868969,-185.736601,,unknown,,,from_vizier
Furtak2023,292,292.1,3.627656,-30.451745,122.044201,-185.799555,,unknown,,,from_vizier
Furtak2023,293,293.1,3.634719,-30.451693,143.965299,-185.621163,,unknown,,,from_vizier
Furtak2023,294,294.1,3.621245,-30.451721,102.149296,-185.706659,,unknown,,,from_vizier
Furtak2023,295,295.1,3.631993,-30.451748,135.504965,-185.815429,,unknown,,,from_vizier
Furtak2023,296,296.1,3.628848,-30.451588,125.744835,-185.235215,,unknown,,,from_vizier
Furtak2023,297,297.1,3.633387,-30.451626,139.828734,-185.377958,,unknown,,,from_vizier
Furtak2023,298,298.1,3.611938,-30.451634,73.266735,-185.386083,,unknown,,,from_vizier
Furtak2023,299,299.1,3.624690,-30.451567,112.838648,-185.154460,,unknown,,,from_vizier
Furtak2023,300,300.1,3.619137,-30.451603,95.607609,-185.278502,,unknown,,,from_vizier
Furtak2023,301,301.1,3.610129,-30.451495,67.651415,-184.883518,,unknown,,,from_vizier
Furtak2023,302,302.1,3.614561,-30.451459,81.404267,-184.756175,,unknown,,,from_vizier
Furtak2023,303,303.1,3.612928,-30.451527,76.338727,-185.001992,,unknown,,,from_vizier
Furtak2023,304,304.1,3.635080,-30.451419,145.084215,-184.634477,,unknown,,,from_vizier
Furtak2023,305,305.1,3.624675,-30.451381,112.793952,-184.484571,,unknown,,,from_vizier
Furtak2023,306,306.1,3.624526,-30.451384,112.332730,-184.495061,,unknown,,,from_vizier
Furtak2023,307,307.1,3.621965,-30.451368,104.383664,-184.435227,,unknown,,,from_vizier
Furtak2023,308,308.1,3.628218,-30.451428,123.788927,-184.658161,,unknown,,,from_vizier
Furtak2023,309,309.1,3.623602,-30.451343,109.462790,-184.346985,,unknown,,,from_vizier
Furtak2023,310,310.1,3.616246,-30.451346,86.635679,-184.352727,,unknown,,,from_vizier
Furtak2023,311,311.1,3.627108,-30.451333,120.343371,-184.315765,,unknown,,,from_vizier
Furtak2023,312,312.1,3.623679,-30.451323,109.703994,-184.275368,,unknown,,,from_vizier
Furtak2023,313,313.1,3.621255,-30.451277,102.179899,-184.108886,,unknown,,,from_vizier
Furtak2023,314,314.1,3.623505,-30.451234,109.164253,-183.955034,,unknown,,,from_vizier
Furtak2023,315,315.1,3.612614,-30.451246,75.362567,-183.989066,,unknown,,,from_vizier
Furtak2023,316,316.1,3.613137,-30.451223,76.986144,-183.906389,,unknown,,,from_vizier
Furtak2023,317,317.1,3.610135,-30.451197,67.669830,-183.812006,,unknown,,,from_vizier
Furtak2023,318,318.1,3.636367,-30.451158,149.079388,-183.696152,,unknown,,,from_vizier
Furtak2023,319,319.1,3.632489,-30.451109,137.043957,-183.515652,,unknown,,,from_vizier
Furtak2023,320,320.1,3.621037,-30.451149,101.504408,-183.647431,,unknown,,,from_vizier
Furtak2023,321,321.1,3.616606,-30.451123,87.751516,-183.548173,,unknown,,,from_vizier
Furtak2023,322,322.1,3.621497,-30.451210,102.931090,-183.868537,,unknown,,,from_vizier
Furtak2023,323,323.1,3.621580,-30.451167,103.189765,-183.713616,,unknown,,,from_vizier
Furtak2023,324,324.1,3.619279,-30.451111,96.047732,-183.509135,,unknown,,,from_vizier
Furtak2023,325,325.1,3.630683,-30.451046,131.440270,-183.286583,,unknown,,,from_vizier
Furtak2023,326,326.1,3.627478,-30.451063,121.494102,-183.344590,,unknown,,,from_vizier
Furtak2023,327,327.1,3.615701,-30.451101,84.944504,-183.470825,,unknown,,,from_vizier
Furtak2023,328,328.1,3.614842,-30.451047,82.277400,-183.275851,,unknown,,,from_vizier
Furtak2023,329,329.1,3.610869,-30.451110,69.948335,-183.500602,,unknown,,,from_vizier
Furtak2023,330,330.1,3.610906,-30.451059,70.064429,-183.315684,,unknown,,,from_vizier
Furtak2023,331,331.1,3.637342,-30.451065,152.105322,-183.363658,,unknown,,,from_vizier
Furtak2023,332,332.1,3.628532,-30.451155,124.764752,-183.674569,,unknown,,,from_vizier
Furtak2023,333,333.1,3.608388,-30.451054,62.248082,-183.294336,,unknown,,,from_vizier
Furtak2023,334,334.1,3.624417,-30.451073,111.992402,-183.376377,,unknown,,,from_vizier
Furtak2023,335,335.1,3.624496,-30.450915,112.237161,-182.809018,,unknown,,,from_vizier
Furtak2023,336,336.1,3.628732,-30.450892,125.383477,-182.729265,,unknown,,,from_vizier
Furtak2023,337,337.1,3.614918,-30.450927,82.515095,-182.841784,,unknown,,,from_vizier
Furtak2023,338,338.1,3.629525,-30.450892,127.846969,-182.731727,,unknown,,,from_vizier
Furtak2023,339,339.1,3.608281,-30.450903,61.916394,-182.753710,,unknown,,,from_vizier
Furtak2023,340,340.1,3.631369,-30.450805,133.567735,-182.418607,,unknown,,,from_vizier
Furtak2023,341,341.1,3.624218,-30.450978,111.376547,-183.035450,,unknown,,,from_vizier
Furtak2023,342,342.1,3.624150,-30.450856,111.164492,-182.594611,,unknown,,,from_vizier
Furtak2023,343,343.1,3.610599,-30.450772,69.110467,-182.282439,,unknown,,,from_vizier
Furtak2023,344,344.1,3.638033,-30.450738,154.250023,-182.188012,,unknown,,,from_vizier
Furtak2023,345,345.1,3.632831,-30.450861,138.104899,-182.621668,,unknown,,,from_vizier
Furtak2023,346,346.1,3.632913,-30.450746,138.360195,-182.208382,,unknown,,,from_vizier
Furtak2023,347,347.1,3.632871,-30.450993,138.229392,-183.099738,,unknown,,,from_vizier
Furtak2023,348,348.1,3.619054,-30.450788,95.349593,-182.345020,,unknown,,,from_vizier
Furtak2023,349,349.1,3.617321,-30.450710,89.972209,-182.063383,,unknown,,,from_vizier
Furtak2023,350,350.1,3.633164,-30.450677,139.138488,-181.962014,,unknown,,,from_vizier
Furtak2023,351,351.1,3.615083,-30.450702,83.024810,-182.034677,,unknown,,,from_vizier
Furtak2023,352,352.1,3.633771,-30.450682,141.022858,-181.978935,,unknown,,,from_vizier
Furtak2023,353,353.1,3.617308,-30.451503,89.930700,-184.918767,,unknown,,,from_vizier
Furtak2023,354,354.1,3.617985,-30.450983,92.032683,-183.046452,,unknown,,,from_vizier
Furtak2023,355,355.1,3.616968,-30.450661,88.875309,-181.886736,,unknown,,,from_vizier
Furtak2023,356,356.1,3.628315,-30.450634,124.091899,-181.801860,,unknown,,,from_vizier
Furtak2023,357,357.1,3.623626,-30.450650,109.538126,-181.852980,,unknown,,,from_vizier
Furtak2023,358,358.1,3.632411,-30.450627,136.802895,-181.781086,,unknown,,,from_vizier
Furtak2023,359,359.1,3.625263,-30.450596,114.619070,-181.660715,,unknown,,,from_vizier
Furtak2023,360,360.1,3.622678,-30.450608,106.596786,-181.701308,,unknown,,,from_vizier
Furtak2023,361,361.1,3.610519,-30.450593,68.862896,-181.636113,,unknown,,,from_vizier
Furtak2023,362,362.1,3.636216,-30.450646,148.611242,-181.853899,,unknown,,,from_vizier
Furtak2023,363,363.1,3.615140,-30.450558,83.203884,-181.515326,,unknown,,,from_vizier
Furtak2023,364,364.1,3.618629,-30.450580,94.032005,-181.596440,,unknown,,,from_vizier
Furtak2023,365,365.1,3.617890,-30.450528,91.737446,-181.409059,,unknown,,,from_vizier
Furtak2023,366,366.1,3.628884,-30.450448,125.858420,-181.130935,,unknown,,,from_vizier
Furtak2023,367,367.1,3.635956,-30.450436,147.804194,-181.094889,,unknown,,,from_vizier
Furtak2023,368,368.1,3.629504,-30.450613,127.782357,-181.726465,,unknown,,,from_vizier
Furtak2023,369,369.1,3.629428,-30.450500,127.546131,-181.318214,,unknown,,,from_vizier
Furtak2023,370,370.1,3.621912,-30.450435,104.220933,-181.078822,,unknown,,,from_vizier
Furtak2023,371,371.1,3.618892,-30.450401,94.848852,-180.951258,,unknown,,,from_vizier
Furtak2023,372,372.1,3.632978,-30.450392,138.562577,-180.935356,,unknown,,,from_vizier
Furtak2023,373,373.1,3.628040,-30.450444,123.239344,-181.116913,,unknown,,,from_vizier
Furtak2023,374,374.1,3.614654,-30.450369,81.695305,-180.835300,,unknown,,,from_vizier
Furtak2023,375,375.1,3.624100,-30.450338,111.009834,-180.731570,,unknown,,,from_vizier
Furtak2023,376,376.1,3.610571,-30.450326,69.022764,-180.676479,,unknown,,,from_vizier
Furtak2023,377,377.1,3.635626,-30.450328,146.782019,-180.708252,,unknown,,,from_vizier
Furtak2023,378,378.1,3.615779,-30.450243,85.187454,-180.380801,,unknown,,,from_vizier
Furtak2023,379,379.1,3.639075,-30.450130,157.484785,-180.000435,,unknown,,,from_vizier
Furtak2023,380,380.1,3.610544,-30.450111,68.939116,-179.900765,,unknown,,,from_vizier
Furtak2023,381,381.1,3.625395,-30.450208,115.030381,-180.263217,,unknown,,,from_vizier
Furtak2023,382,382.1,3.623837,-30.450139,110.195055,-180.014449,,unknown,,,from_vizier
Furtak2023,383,383.1,3.612587,-30.450088,75.281838,-179.820994,,unknown,,,from_vizier
Furtak2023,384,384.1,3.635429,-30.450043,146.171023,-179.681412,,unknown,,,from_vizier
Furtak2023,385,385.1,3.630205,-30.450033,129.958447,-179.640203,,unknown,,,from_vizier
Furtak2023,386,386.1,3.629560,-30.449997,127.957107,-179.507705,,unknown,,,from_vizier
Furtak2023,387,387.1,3.629146,-30.449956,126.672228,-179.358742,,unknown,,,from_vizier
Furtak2023,388,388.1,3.633121,-30.449972,139.007902,-179.423658,,unknown,,,from_vizier
Furtak2023,389,389.1,3.615321,-30.449947,83.764510,-179.315566,,unknown,,,from_vizier
Furtak2023,390,390.1,3.627704,-30.449985,122.196569,-179.464138,,unknown,,,from_vizier
Furtak2023,391,391.1,3.628727,-30.449962,125.370766,-179.381259,,unknown,,,from_vizier
Furtak2023,392,392.1,3.628888,-30.449973,125.871160,-179.419807,,unknown,,,from_vizier
Furtak2023,393,393.1,3.611963,-30.449984,73.343558,-179.446322,,unknown,,,from_vizier
Furtak2023,394,394.1,3.611235,-30.449909,71.084153,-179.175587,,unknown,,,from_vizier
Furtak2023,395,395.1,3.609688,-30.449988,66.282643,-179.460456,,unknown,,,from_vizier
Furtak2023,396,396.1,3.614627,-30.449894,81.612837,-179.123539,,unknown,,,from_vizier
Furtak2023,397,397.1,3.614502,-30.449886,81.224240,-179.095718,,unknown,,,from_vizier
Furtak2023,398,398.1,3.613397,-30.449923,77.794053,-179.228995,,unknown,,,from_vizier
Furtak2023,399,399.1,3.623003,-30.450014,107.605233,-179.561451,,unknown,,,from_vizier
Furtak2023,400,400.1,3.610565,-30.449886,69.004323,-179.093645,,unknown,,,from_vizier
Furtak2023,401,401.1,3.632729,-30.449895,137.790990,-179.145012,,unknown,,,from_vizier
Furtak2023,402,402.1,3.620968,-30.449950,101.291111,-179.329153,,unknown,,,from_vizier
Furtak2023,403,403.1,3.636500,-30.449895,149.492714,-179.149590,,unknown,,,from_vizier
Furtak2023,404,404.1,3.622250,-30.449858,105.269138,-179.000084,,unknown,,,from_vizier
Furtak2023,405,405.1,3.628781,-30.449834,125.539568,-178.920679,,unknown,,,from_vizier
Furtak2023,406,406.1,3.614324,-30.449775,80.671517,-178.694814,,unknown,,,from_vizier
Furtak2023,407,407.1,3.623770,-30.449801,109.986345,-178.795276,,unknown,,,from_vizier
Furtak2023,408,408.1,3.623511,-30.449802,109.181854,-178.800890,,unknown,,,from_vizier
Furtak2023,409,409.1,3.624861,-30.449733,113.372829,-178.554676,,unknown,,,from_vizier
Furtak2023,410,410.1,3.632820,-30.449783,138.071722,-178.740894,,unknown,,,from_vizier
Furtak2023,411,411.1,3.625061,-30.449767,113.994730,-178.676428,,unknown,,,from_vizier
Furtak2023,412,412.1,3.623898,-30.449735,110.383703,-178.559365,,unknown,,,from_vizier
Furtak2023,413,413.1,3.622293,-30.449768,105.404129,-178.675454,,unknown,,,from_vizier
Furtak2023,414,414.1,3.622185,-30.449732,105.069409,-178.547283,,unknown,,,from_vizier
Furtak2023,415,415.1,3.608594,-30.449704,62.888471,-178.437403,,unknown,,,from_vizier
Furtak2023,416,416.1,3.634919,-30.449709,144.588546,-178.479705,,unknown,,,from_vizier
Furtak2023,417,417.1,3.635014,-30.449671,144.880969,-178.341064,,unknown,,,from_vizier
Furtak2023,418,418.1,3.612352,-30.449744,74.550038,-178.583819,,unknown,,,from_vizier
Furtak2023,419,419.1,3.634729,-30.449651,143.998839,-178.269377,,unknown,,,from_vizier
Furtak2023,420,420.1,3.619770,-30.449690,97.572075,-178.393851,,unknown,,,from_vizier
Furtak2023,421,421.1,3.614125,-30.449684,80.053291,-178.366847,,unknown,,,from_vizier
Furtak2023,422,422.1,3.636574,-30.449641,149.724220,-178.235340,,unknown,,,from_vizier
Furtak2023,423,423.1,3.629325,-30.449787,127.227822,-178.753668,,unknown,,,from_vizier
Furtak2023,424,424.1,3.629384,-30.449634,127.410789,-178.201235,,unknown,,,from_vizier
Furtak2023,425,425.1,3.640296,-30.449581,161.276238,-178.025672,,unknown,,,from_vizier
Furtak2023,426,426.1,3.634861,-30.449499,144.406364,-177.720364,,unknown,,,from_vizier
Furtak2023,427,427.1,3.618369,-30.449594,93.225814,-178.046364,,unknown,,,from_vizier
Furtak2023,428,428.1,3.616272,-30.449483,86.716174,-177.645018,,unknown,,,from_vizier
Furtak2023,429,429.1,3.627273,-30.449445,120.858112,-177.519388,,unknown,,,from_vizier
Furtak2023,430,430.1,3.612937,-30.449502,76.366763,-177.711459,,unknown,,,from_vizier
Furtak2023,431,431.1,3.616008,-30.449419,85.898509,-177.416540,,unknown,,,from_vizier
Furtak2023,432,432.1,3.616725,-30.449444,88.124600,-177.503965,,unknown,,,from_vizier
Furtak2023,433,433.1,3.631992,-30.449381,135.504267,-177.294765,,unknown,,,from_vizier
Furtak2023,434,434.1,3.624621,-30.449396,112.629476,-177.341099,,unknown,,,from_vizier
Furtak2023,435,435.1,3.627188,-30.449649,120.594598,-178.252950,,unknown,,,from_vizier
Furtak2023,436,436.1,3.627038,-30.449502,120.127807,-177.724024,,unknown,,,from_vizier
Furtak2023,437,437.1,3.629853,-30.449337,128.864505,-177.134290,,unknown,,,from_vizier
Furtak2023,438,438.1,3.611042,-30.449731,70.485057,-178.534101,,unknown,,,from_vizier
Furtak2023,439,439.1,3.611005,-30.449400,70.372055,-177.343216,,unknown,,,from_vizier
Furtak2023,440,440.1,3.626168,-30.449337,117.428796,-177.129498,,unknown,,,from_vizier
Furtak2023,441,441.1,3.618801,-30.449305,94.565950,-177.005301,,unknown,,,from_vizier
Furtak2023,442,442.1,3.614345,-30.449289,80.738079,-176.946827,,unknown,,,from_vizier
Furtak2023,443,443.1,3.617045,-30.449304,89.117249,-177.001990,,unknown,,,from_vizier
Furtak2023,444,444.1,3.616970,-30.449302,88.883607,-176.995571,,unknown,,,from_vizier
Furtak2023,445,445.1,3.617171,-30.449335,89.508727,-177.113224,,unknown,,,from_vizier
Furtak2023,446,446.1,3.633856,-30.449270,141.289649,-176.896823,,unknown,,,from_vizier
Furtak2023,447,447.1,3.620623,-30.449281,100.221826,-176.923536,,unknown,,,from_vizier
Furtak2023,448,448.1,3.627354,-30.449225,121.111679,-176.725131,,unknown,,,from_vizier
Furtak2023,449,449.1,3.625660,-30.449866,115.853673,-179.030925,,unknown,,,from_vizier
Furtak2023,450,450.1,3.625769,-30.449537,116.191149,-177.847330,,unknown,,,from_vizier
Furtak2023,451,451.1,3.625815,-30.449228,116.333914,-176.737584,,unknown,,,from_vizier
Furtak2023,452,452.1,3.630550,-30.449178,131.027767,-176.561105,,unknown,,,from_vizier
Furtak2023,453,453.1,3.621330,-30.449251,102.415693,-176.814477,,unknown,,,from_vizier
Furtak2023,454,454.1,3.627975,-30.449153,123.037542,-176.468490,,unknown,,,from_vizier
Furtak2023,455,455.1,3.637565,-30.449154,152.800014,-176.481976,,unknown,,,from_vizier
Furtak2023,456,456.1,3.633595,-30.449227,140.478720,-176.741558,,unknown,,,from_vizier
Furtak2023,457,457.1,3.633415,-30.449154,139.920553,-176.477993,,unknown,,,from_vizier
Furtak2023,458,458.1,3.624341,-30.449111,111.758799,-176.314712,,unknown,,,from_vizier
Furtak2023,459,459.1,3.612784,-30.449117,75.892993,-176.325045,,unknown,,,from_vizier
Furtak2023,460,460.1,3.619234,-30.449083,95.911320,-176.208063,,unknown,,,from_vizier
Furtak2023,461,461.1,3.618519,-30.449093,93.691809,-176.243260,,unknown,,,from_vizier
Furtak2023,462,462.1,3.637293,-30.449131,151.956254,-176.399853,,unknown,,,from_vizier
Furtak2023,463,463.1,3.619717,-30.449132,97.409312,-176.382902,,unknown,,,from_vizier
Furtak2023,464,464.1,3.634653,-30.449107,143.762623,-176.310134,,unknown,,,from_vizier
Furtak2023,465,465.1,3.638785,-30.448951,156.587578,-175.754084,,unknown,,,from_vizier
Furtak2023,466,466.1,3.634132,-30.449098,142.146447,-176.278188,,unknown,,,from_vizier
Furtak2023,467,467.1,3.634243,-30.449006,142.491503,-175.945578,,unknown,,,from_vizier
Furtak2023,468,468.1,3.633452,-30.448942,140.035161,-175.715959,,unknown,,,from_vizier
Furtak2023,469,469.1,3.616846,-30.448960,88.500263,-175.763328,,unknown,,,from_vizier
Furtak2023,470,470.1,3.639196,-30.448899,157.863454,-175.567997,,unknown,,,from_vizier
Furtak2023,471,471.1,3.617035,-30.448891,89.084492,-175.515854,,unknown,,,from_vizier
Furtak2023,472,472.1,3.616313,-30.449094,86.845412,-176.244377,,unknown,,,from_vizier
Furtak2023,473,473.1,3.616318,-30.448967,86.859735,-175.788736,,unknown,,,from_vizier
Furtak2023,474,474.1,3.616469,-30.449140,87.329830,-176.409539,,unknown,,,from_vizier
Furtak2023,475,475.1,3.616195,-30.448919,86.477583,-175.614497,,unknown,,,from_vizier
Furtak2023,476,476.1,3.615940,-30.448890,85.686278,-175.509524,,unknown,,,from_vizier
Furtak2023,477,477.1,3.615564,-30.448861,84.519946,-175.407029,,unknown,,,from_vizier
Furtak2023,478,478.1,3.617268,-30.448874,89.809452,-175.455132,,unknown,,,from_vizier
Furtak2023,479,479.1,3.629882,-30.448856,128.957417,-175.399744,,unknown,,,from_vizier
Furtak2023,480,480.1,3.607401,-30.448865,59.185242,-175.415700,,unknown,,,from_vizier
Furtak2023,481,481.1,3.639300,-30.448975,158.183985,-175.840894,,unknown,,,from_vizier
Furtak2023,482,482.1,3.639345,-30.448867,158.325035,-175.452158,,unknown,,,from_vizier
Furtak2023,483,483.1,3.614631,-30.448819,81.623841,-175.255122,,unknown,,,from_vizier
Furtak2023,484,484.1,3.610028,-30.448811,67.339191,-175.221192,,unknown,,,from_vizier
Furtak2023,485,485.1,3.626344,-30.448801,117.975624,-175.198761,,unknown,,,from_vizier
Furtak2023,486,486.1,3.634557,-30.448834,143.466015,-175.327507,,unknown,,,from_vizier
Furtak2023,487,487.1,3.638458,-30.448790,155.572866,-175.172821,,unknown,,,from_vizier
Furtak2023,488,488.1,3.633367,-30.448777,139.770939,-175.119971,,unknown,,,from_vizier
Furtak2023,489,489.1,3.632747,-30.448777,137.847332,-175.121836,,unknown,,,from_vizier
Furtak2023,490,490.1,3.629807,-30.448754,128.724153,-175.035337,,unknown,,,from_vizier
Furtak2023,491,491.1,3.625376,-30.448772,114.971014,-175.092711,,unknown,,,from_vizier
Furtak2023,492,492.1,3.636247,-30.449014,148.709552,-175.978775,,unknown,,,from_vizier
Furtak2023,493,493.1,3.636406,-30.449023,149.203597,-176.010861,,unknown,,,from_vizier
Furtak2023,494,494.1,3.636494,-30.448867,149.478019,-175.450201,,unknown,,,from_vizier
Furtak2023,495,495.1,3.636302,-30.448820,148.881769,-175.278129,,unknown,,,from_vizier
Furtak2023,496,496.1,3.629901,-30.448737,129.015919,-174.974353,,unknown,,,from_vizier
Furtak2023,497,497.1,3.614148,-30.449246,80.126777,-176.791086,,unknown,,,from_vizier
Furtak2023,498,498.1,3.614295,-30.448965,80.581025,-175.778125,,unknown,,,from_vizier
Furtak2023,499,499.1,3.625926,-30.448788,116.679240,-175.150530,,unknown,,,from_vizier
Furtak2023,500,500.1,3.626059,-30.448773,117.091829,-175.099837,,unknown,,,from_vizier
Furtak2023,501,501.1,3.622019,-30.448731,104.553121,-174.943478,,unknown,,,from_vizier
Furtak2023,502,502.1,3.608181,-30.448733,61.608283,-174.941880,,unknown,,,from_vizier
Furtak2023,503,503.1,3.627742,-30.448658,122.316484,-174.687481,,unknown,,,from_vizier
Furtak2023,504,504.1,3.606992,-30.448682,57.917990,-174.755254,,unknown,,,from_vizier
Furtak2023,505,505.1,3.641129,-30.448651,163.861881,-174.676442,,unknown,,,from_vizier
Furtak2023,506,506.1,3.640217,-30.448630,161.030731,-174.601415,,unknown,,,from_vizier
Furtak2023,507,507.1,3.633611,-30.448652,140.530306,-174.672274,,unknown,,,from_vizier
Furtak2023,508,508.1,3.630158,-30.448642,129.813779,-174.631143,,unknown,,,from_vizier
Furtak2023,509,509.1,3.616046,-30.448616,86.015371,-174.524870,,unknown,,,from_vizier
Furtak2023,510,510.1,3.608933,-30.448591,63.940867,-174.429019,,unknown,,,from_vizier
Furtak2023,511,511.1,3.624246,-30.448795,111.465186,-175.174566,,unknown,,,from_vizier
Furtak2023,512,512.1,3.624331,-30.448697,111.728002,-174.823350,,unknown,,,from_vizier
Furtak2023,513,513.1,3.624439,-30.448614,112.064451,-174.525522,,unknown,,,from_vizier
Furtak2023,514,514.1,3.621440,-30.448560,102.757683,-174.327196,,unknown,,,from_vizier
Furtak2023,515,515.1,3.634743,-30.448566,144.043479,-174.363763,,unknown,,,from_vizier
Furtak2023,516,516.1,3.624147,-30.448527,111.156760,-174.210745,,unknown,,,from_vizier
Furtak2023,517,517.1,3.632887,-30.448541,138.283063,-174.270020,,unknown,,,from_vizier
Furtak2023,518,518.1,3.611002,-30.448537,70.361427,-174.237976,,unknown,,,from_vizier
Furtak2023,519,519.1,3.621311,-30.448500,102.355863,-174.111205,,unknown,,,from_vizier
Furtak2023,520,520.1,3.638262,-30.448479,154.964342,-174.055083,,unknown,,,from_vizier
Furtak2023,521,521.1,3.607347,-30.448537,59.020252,-174.232731,,unknown,,,from_vizier
